8,23
8,2,23
8,6,23
8,7,23
8,30,23
8,45,23
8,47,23
8,49,23
8,44,43,32,49,23
8,44,43,19,2,23
8,44,43,16,5,23
8,47,11,22,30,23
8,44,43,33,5,23
8,44,43,32,5,23
8,44,43,19,5,23
8,44,43,16,7,23
8,44,43,37,13,23
8,44,43,33,6,23
8,44,43,32,7,23
8,44,43,19,7,23
8,44,43,16,27,23
8,44,43,39,13,23
8,44,43,37,6,23
8,44,43,33,7,23
8,44,43,32,10,23
8,44,43,19,30,23
8,44,43,16,30,23
8,44,43,42,13,23
8,44,43,39,5,23
8,44,43,37,26,23
8,44,43,33,10,23
8,44,43,32,13,23
8,44,43,19,38,23
8,44,43,16,38,23
8,44,43,37,27,23
8,44,43,33,29,23
8,44,43,32,38,23
8,44,43,19,47,23
8,44,43,16,45,23
8,44,43,37,30,23
8,44,43,42,5,23
8,44,43,32,45,23
8,44,43,39,25,23
8,7,25,12,6,23
8,44,43,42,45,23
8,7,25,14,0,23
8,44,43,39,47,23
8,7,25,12,30,23
8,44,43,29,2,23
8,7,25,15,47,23
8,7,25,14,2,23
8,7,25,12,38,23
8,44,43,29,6,23
8,7,25,17,6,23
8,7,25,15,5,23
8,7,25,14,29,23
8,44,43,29,21,23
8,7,25,20,49,23
8,7,25,17,0,23
8,7,25,15,6,23
8,7,25,14,47,23
8,44,43,29,25,23
8,7,25,24,21,23
8,7,25,20,5,23
8,7,25,17,13,23
8,7,25,15,10,23
8,7,25,39,5,23
8,7,25,20,26,23
8,7,25,17,26,23
8,7,25,15,29,23
8,7,25,39,13,23
8,7,25,20,30,23
8,7,25,17,27,23
8,7,49,38,47,23
8,7,25,39,47,23
8,7,25,9,26,23
8,44,28,9,5,23
8,7,25,29,6,23
8,44,28,1,13,23
8,7,25,9,27,23
8,44,28,9,25,23
8,7,25,29,21,23
8,44,28,14,2,23
8,44,28,1,38,23
8,7,25,9,47,23
8,44,28,9,26,23
8,44,28,20,25,23
8,44,28,14,0,23
8,44,28,1,45,23
8,44,28,9,27,23
8,44,28,35,45,23
8,44,28,20,5,23
8,44,28,14,25,23
8,44,28,9,47,23
8,44,28,39,13,23
8,44,28,35,2,23
8,44,28,20,26,23
8,44,28,14,29,23
8,44,28,42,5,23
8,44,28,39,5,23
8,44,28,35,7,23
8,44,28,20,30,23
8,44,28,14,47,23
8,44,28,42,13,23
8,44,28,39,25,23
8,44,28,35,10,23
8,44,28,20,49,23
8,44,28,42,45,23
8,44,28,39,47,23
8,44,28,35,29,23
8,46,34,4,2,23
8,44,35,45,6,23
8,44,19,4,49,23
8,47,19,38,7,23
8,46,34,4,6,23
8,44,35,45,7,23
8,44,19,11,0,23
8,44,19,4,2,23
8,47,19,38,49,23
8,46,34,4,10,23
8,44,35,45,27,23
8,44,19,12,49,23
8,44,19,11,2,23
8,44,19,4,6,23
8,46,34,4,29,23
8,44,35,45,30,23
8,44,19,17,0,23
8,44,19,12,6,23
8,44,19,11,47,23
8,44,19,4,10,23
8,46,34,4,45,23
8,44,35,45,49,23
8,44,19,35,2,23
8,44,19,17,6,23
8,44,19,12,25,23
8,44,19,4,29,23
8,44,19,36,0,23
8,44,19,35,7,23
8,44,19,17,13,23
8,44,19,12,30,23
8,44,19,4,45,23
8,44,19,37,13,23
8,44,19,36,13,23
8,44,19,39,13,23
8,44,19,37,6,23
8,44,19,36,26,23
8,44,19,40,13,23
8,44,19,39,5,23
8,44,19,37,26,23
8,44,19,36,27,23
8,44,19,43,13,23
8,44,19,40,26,23
8,44,19,39,25,23
8,44,19,37,27,23
8,44,19,46,49,23
8,44,19,43,7,23
8,44,19,40,38,23
8,44,19,39,47,23
8,44,19,37,30,23
8,44,19,48,0,23
8,44,19,46,5,23
8,44,19,43,26,23
8,44,19,48,6,23
8,44,19,46,7,23
8,44,19,43,27,23
8,44,19,48,47,23
8,44,19,46,10,23
8,44,19,43,29,23
8,44,19,46,27,23
8,44,19,43,38,23
8,44,19,46,30,23
8,44,19,43,47,23
8,44,19,46,38,23
8,44,19,35,10,23
8,44,19,46,45,23
8,44,19,35,29,23
8,44,19,46,47,23
8,44,19,35,45,23
8,44,19,17,25,23
8,44,19,12,38,23
8,44,19,17,26,23
8,46,34,9,49,23
8,44,19,17,27,23
8,46,34,16,0,23
8,46,34,9,5,23
8,46,34,17,0,23
8,46,34,16,2,23
8,46,34,9,25,23
8,46,34,20,49,23
8,46,34,17,6,23
8,46,34,16,5,23
8,46,34,9,26,23
8,46,34,24,21,23
8,46,34,20,5,23
8,46,34,17,13,23
8,46,34,16,7,23
8,46,34,9,27,23
8,46,34,31,26,23
8,46,34,24,25,23
8,46,34,20,25,23
8,46,34,17,25,23
8,46,34,16,27,23
8,46,34,9,47,23
8,46,34,32,49,23
8,46,34,31,47,23
8,46,34,20,26,23
8,46,34,17,26,23
8,46,34,16,30,23
8,46,34,35,2,23
8,46,34,32,5,23
8,46,34,20,30,23
8,46,34,17,27,23
8,46,34,16,38,23
8,46,34,36,0,23
8,46,34,35,7,23
8,46,34,32,7,23
8,46,34,16,45,23
8,46,34,44,5,23
8,46,34,36,13,23
8,46,34,35,10,23
8,46,34,32,10,23
8,46,34,44,29,23
8,46,34,36,26,23
8,46,34,35,29,23
8,46,34,32,13,23
8,46,34,44,47,23
8,46,34,36,27,23
8,46,34,35,45,23
8,46,34,32,38,23
8,2,35,7,5,23
8,46,34,32,45,23
8,2,35,7,21,23
8,28,14,0,47,23
8,2,35,7,25,23
8,20,26,47,7,23
8,2,35,7,27,23
8,20,26,47,21,23
8,2,35,7,38,23
8,20,26,47,27,23
8,2,35,7,45,23
8,20,26,47,38,23
8,2,35,7,47,23
8,7,21,29,2,23
8,2,35,7,49,23
8,7,21,29,6,23
8,47,31,12,6,23
8,7,21,29,25,23
8,47,31,12,25,23
8,28,44,29,21,23
8,47,31,12,30,23
8,28,44,29,25,23
8,47,31,12,38,23
8,28,9,25,29,23
8,47,31,18,30,23
8,28,9,25,49,23
8,47,31,15,5,23
8,47,31,18,6,23
8,47,31,33,5,23
8,47,31,15,6,23
8,47,31,18,10,23
8,47,31,34,10,23
8,47,31,33,6,23
8,47,31,15,10,23
8,47,31,18,21,23
8,47,31,41,49,23
8,47,31,34,13,23
8,47,31,33,7,23
8,47,31,15,25,23
8,47,31,18,29,23
8,47,31,42,13,23
8,47,31,41,0,23
8,47,31,33,10,23
8,47,31,15,29,23
8,47,31,44,29,23
8,47,31,42,5,23
8,47,31,41,2,23
8,47,31,33,29,23
8,47,31,48,0,23
8,47,31,44,5,23
8,47,31,42,45,23
8,47,31,41,7,23
8,47,31,48,6,23
8,47,31,41,10,23
8,46,19,5,7,23
8,47,31,41,26,23
8,46,19,5,38,23
8,46,41,49,7,23
8,44,43,26,47,23
8,46,41,49,21,23
8,44,43,26,49,23
8,46,41,49,25,23
8,44,46,30,27,23
8,46,41,49,26,23
8,44,46,30,45,23
8,46,41,49,38,23
8,28,1,4,2,23
8,46,41,49,45,23
8,28,1,4,6,23
8,46,7,45,30,23
8,28,1,4,10,23
8,46,7,45,49,23
8,28,1,4,29,23
8,45,16,27,30,23
8,28,1,4,45,23
8,45,16,27,47,23
8,28,1,9,49,23
8,7,27,30,45,23
8,28,1,11,0,23
8,28,1,9,5,23
8,28,1,48,47,23
8,28,1,11,2,23
8,28,1,9,25,23
8,28,1,33,5,23
8,28,1,48,0,23
8,28,1,11,47,23
8,28,1,9,26,23
8,28,1,36,13,23
8,28,1,33,6,23
8,28,1,48,6,23
8,28,1,9,27,23
8,28,1,37,13,23
8,28,1,36,0,23
8,28,1,33,7,23
8,28,1,9,47,23
8,28,1,39,47,23
8,28,1,37,6,23
8,28,1,36,26,23
8,28,1,33,10,23
8,28,1,41,49,23
8,28,1,39,5,23
8,28,1,37,26,23
8,28,1,36,27,23
8,28,1,33,29,23
8,28,1,42,5,23
8,28,1,41,0,23
8,28,1,39,13,23
8,28,1,37,27,23
8,28,1,42,13,23
8,28,1,41,2,23
8,28,1,39,25,23
8,28,1,37,30,23
8,28,1,42,45,23
8,28,1,41,7,23
8,31,47,27,13,23
8,28,1,41,10,23
8,31,47,27,30,23
8,28,1,41,26,23
8,31,47,27,45,23
8,46,7,38,49,23
8,44,28,26,49,23
8,2,16,7,5,23
8,44,19,38,7,23
8,2,16,7,21,23
8,44,19,38,47,23
8,2,16,7,25,23
8,44,19,38,49,23
8,2,16,7,27,23
8,44,19,30,45,23
8,2,16,7,38,23
8,46,38,7,0,23
8,2,16,7,45,23
8,46,38,7,5,23
8,2,16,7,47,23
8,46,38,7,21,23
8,2,16,7,49,23
8,46,38,7,25,23
8,32,45,27,7,23
8,46,38,7,27,23
8,32,45,27,13,23
8,46,38,7,45,23
8,32,45,27,30,23
8,46,38,7,47,23
8,32,45,27,47,23
8,46,38,7,49,23
8,47,19,0,7,23
8,44,4,6,29,23
8,7,25,49,26,23
8,44,4,6,45,23
8,7,25,49,38,23
8,46,7,27,45,23
8,7,25,49,45,23
8,46,7,27,47,23
8,33,46,5,7,23
8,28,26,47,0,23
8,33,46,5,38,23
8,28,26,47,7,23
8,2,19,5,7,23
8,28,26,47,21,23
8,2,19,5,38,23
8,28,26,47,27,23
8,2,19,7,21,23
8,28,26,47,38,23
8,2,19,7,25,23
8,2,41,7,5,23
8,2,19,7,27,23
8,2,41,7,21,23
8,2,19,7,38,23
8,2,41,7,25,23
8,2,19,7,45,23
8,2,41,7,27,23
8,2,19,7,47,23
8,2,41,7,38,23
8,2,19,7,49,23
8,2,41,7,45,23
8,44,36,0,7,23
8,2,41,7,47,23
8,44,36,0,47,23
8,2,41,7,49,23
8,44,19,0,5,23
8,46,38,49,7,23
8,44,19,0,7,23
8,46,38,49,21,23
8,44,19,0,47,23
8,46,38,49,25,23
8,44,43,47,0,23
8,46,38,49,26,23
8,44,43,47,7,23
8,46,38,49,45,23
8,44,43,47,21,23
8,44,46,27,7,23
8,44,43,47,26,23
8,44,46,27,13,23
8,44,43,47,27,23
8,44,46,27,30,23
8,44,43,47,38,23
8,44,46,27,45,23
8,47,46,49,21,23
8,44,46,27,47,23
8,47,46,49,25,23
8,2,14,47,21,23
8,47,46,49,26,23
8,2,14,47,26,23
8,47,46,49,38,23
8,2,14,47,27,23
8,47,46,49,45,23
8,2,14,47,38,23
8,7,49,4,2,23
8,2,19,0,7,23
8,7,49,4,6,23
8,2,19,0,47,23
8,7,49,4,10,23
8,7,49,9,47,23
8,7,49,4,29,23
8,7,49,46,45,23
8,7,49,9,5,23
8,7,49,12,25,23
8,7,49,46,5,23
8,7,49,9,25,23
8,7,49,20,25,23
8,7,49,12,6,23
8,7,49,46,10,23
8,7,49,9,26,23
8,7,49,32,5,23
8,7,49,20,5,23
8,7,49,12,30,23
8,7,49,46,27,23
8,7,49,9,27,23
8,7,49,41,0,23
8,7,49,32,10,23
8,7,49,20,26,23
8,7,49,12,38,23
8,7,49,46,30,23
8,7,49,41,2,23
8,7,49,32,13,23
8,7,49,20,30,23
8,7,49,46,38,23
8,7,49,41,10,23
8,7,49,32,38,23
8,7,49,46,47,23
8,7,49,41,26,23
8,7,49,32,45,23
8,44,36,1,38,23
8,33,6,25,7,23
8,44,36,1,45,23
8,33,6,25,29,23
8,47,11,2,29,23
8,33,6,25,49,23
8,44,36,12,49,23
8,7,49,3,29,23
8,44,36,15,10,23
8,44,36,12,6,23
8,44,36,16,0,23
8,44,36,15,5,23
8,44,36,12,25,23
8,44,36,19,0,23
8,44,36,16,2,23
8,44,36,15,6,23
8,44,36,12,30,23
8,44,36,20,49,23
8,44,36,19,2,23
8,44,36,16,5,23
8,44,36,15,25,23
8,44,36,12,38,23
8,44,36,24,21,23
8,44,36,20,5,23
8,44,36,19,5,23
8,44,36,16,7,23
8,44,36,15,29,23
8,44,36,34,10,23
8,44,36,24,25,23
8,44,36,20,25,23
8,44,36,19,7,23
8,44,36,16,27,23
8,44,36,15,47,23
8,44,36,40,13,23
8,44,36,34,13,23
8,44,36,20,26,23
8,44,36,19,30,23
8,44,36,16,30,23
8,44,36,40,26,23
8,44,36,34,47,23
8,44,36,20,30,23
8,44,36,19,38,23
8,44,36,16,38,23
8,44,36,40,38,23
8,44,36,19,47,23
8,44,36,16,45,23
8,47,19,2,29,23
8,46,7,25,49,23
8,44,35,11,2,23
8,46,19,47,0,23
8,44,35,11,47,23
8,46,19,47,7,23
8,44,31,12,49,23
8,46,19,47,21,23
8,44,31,15,47,23
8,44,31,12,6,23
8,46,19,47,26,23
8,44,31,18,30,23
8,44,31,15,5,23
8,44,31,12,25,23
8,46,19,47,27,23
8,44,31,48,47,23
8,44,31,18,6,23
8,44,31,15,6,23
8,44,31,12,30,23
8,46,19,47,38,23
8,44,31,33,5,23
8,44,31,48,0,23
8,44,31,18,10,23
8,44,31,15,10,23
8,44,31,12,38,23
8,44,31,42,45,23
8,44,31,33,6,23
8,44,31,48,6,23
8,44,31,18,21,23
8,44,31,15,25,23
8,44,31,34,47,23
8,44,31,42,5,23
8,44,31,33,7,23
8,44,31,18,29,23
8,44,31,15,29,23
8,44,31,41,0,23
8,44,31,34,10,23
8,44,31,42,13,23
8,44,31,33,10,23
8,44,31,41,2,23
8,44,31,34,13,23
8,44,31,33,29,23
8,44,31,41,7,23
8,47,11,0,7,23
8,44,31,41,10,23
8,44,35,19,0,23
8,44,31,41,26,23
8,44,35,20,49,23
8,44,35,19,2,23
8,44,31,41,49,23
8,44,35,28,2,23
8,44,35,20,5,23
8,44,35,19,5,23
8,44,35,32,49,23
8,44,35,28,7,23
8,44,35,20,25,23
8,44,35,19,7,23
8,44,35,34,10,23
8,44,35,32,5,23
8,44,35,28,13,23
8,44,35,20,26,23
8,44,35,19,30,23
8,44,35,37,13,23
8,44,35,34,13,23
8,44,35,32,7,23
8,44,35,28,26,23
8,44,35,20,30,23
8,44,35,19,38,23
8,44,35,40,13,23
8,44,35,37,6,23
8,44,35,34,47,23
8,44,35,32,10,23
8,44,35,28,38,23
8,44,35,19,47,23
8,44,35,42,13,23
8,44,35,40,26,23
8,44,35,37,26,23
8,44,35,32,13,23
8,44,35,42,5,23
8,44,35,40,38,23
8,44,35,37,27,23
8,44,35,32,38,23
8,44,35,42,45,23
8,44,35,37,30,23
8,44,35,32,45,23
8,20,25,29,21,23
8,44,46,7,5,23
8,32,9,5,0,23
8,44,46,7,21,23
8,32,9,5,7,23
8,44,46,7,25,23
8,32,9,5,38,23
8,44,46,7,27,23
8,47,46,5,7,23
8,44,46,7,38,23
8,47,46,5,38,23
8,44,46,7,45,23
8,46,7,16,0,23
8,44,46,7,47,23
8,46,7,16,2,23
8,44,46,7,49,23
8,46,7,16,5,23
8,46,7,19,47,23
8,46,7,16,27,23
8,46,7,43,47,23
8,46,7,19,0,23
8,46,7,16,30,23
8,46,7,22,6,23
8,46,7,43,13,23
8,46,7,19,2,23
8,46,7,16,38,23
8,46,7,28,2,23
8,46,7,22,10,23
8,46,7,43,26,23
8,46,7,19,5,23
8,46,7,32,49,23
8,46,7,28,13,23
8,46,7,22,13,23
8,46,7,43,27,23
8,46,7,19,30,23
8,46,7,41,49,23
8,46,7,32,5,23
8,46,7,28,26,23
8,46,7,22,27,23
8,46,7,43,29,23
8,46,7,19,38,23
8,46,7,33,6,23
8,46,7,41,0,23
8,46,7,32,10,23
8,46,7,28,38,23
8,46,7,22,30,23
8,46,7,43,38,23
8,46,7,35,2,23
8,46,7,33,5,23
8,46,7,41,2,23
8,46,7,32,13,23
8,46,7,35,10,23
8,46,7,33,10,23
8,46,7,41,10,23
8,46,7,32,38,23
8,46,7,35,29,23
8,46,7,33,29,23
8,46,7,41,26,23
8,46,7,32,45,23
8,46,7,35,45,23
8,47,19,7,5,23
8,44,41,1,38,23
8,47,19,7,21,23
8,44,41,1,45,23
8,47,19,7,25,23
8,44,41,11,47,23
8,47,19,7,27,23
8,44,41,46,49,23
8,44,41,11,0,23
8,47,19,7,38,23
8,44,41,15,47,23
8,44,41,46,5,23
8,44,41,11,2,23
8,47,19,7,45,23
8,44,41,31,47,23
8,44,41,15,5,23
8,44,41,46,7,23
8,47,19,7,49,23
8,44,41,39,5,23
8,44,41,31,26,23
8,44,41,15,6,23
8,44,41,46,10,23
8,44,41,39,13,23
8,44,41,15,10,23
8,44,41,46,27,23
8,44,41,39,25,23
8,44,41,15,25,23
8,44,41,46,30,23
8,44,41,39,47,23
8,44,41,15,29,23
8,44,41,46,38,23
8,44,19,47,0,23
8,44,41,46,45,23
8,44,19,47,7,23
8,44,41,46,47,23
8,44,19,47,21,23
8,46,39,5,0,23
8,44,19,47,26,23
8,46,39,5,7,23
8,44,19,47,27,23
8,46,39,5,38,23
8,44,19,47,38,23
8,17,0,7,5,23
8,2,19,30,45,23
8,17,0,7,21,23
8,46,7,3,29,23
8,17,0,7,25,23
8,46,7,3,45,23
8,17,0,7,27,23
8,2,14,12,6,23
8,17,0,7,38,23
8,2,14,12,25,23
8,17,0,7,45,23
8,2,14,12,30,23
8,17,0,7,47,23
8,2,14,12,38,23
8,17,0,7,49,23
8,47,34,4,2,23
8,2,14,48,47,23
8,47,34,4,6,23
8,2,14,18,10,23
8,2,14,48,0,23
8,47,34,4,10,23
8,2,14,20,25,23
8,2,14,18,6,23
8,2,14,48,6,23
8,47,34,4,29,23
8,2,14,28,13,23
8,2,14,20,5,23
8,2,14,18,21,23
8,47,34,4,45,23
8,2,14,33,6,23
8,2,14,28,7,23
8,2,14,20,26,23
8,2,14,18,29,23
8,2,14,37,6,23
8,2,14,33,5,23
8,2,14,28,26,23
8,2,14,20,30,23
8,2,14,18,30,23
8,2,14,37,13,23
8,2,14,33,7,23
8,2,14,28,38,23
8,2,14,20,49,23
8,2,14,37,26,23
8,2,14,33,10,23
8,2,14,37,27,23
8,2,14,33,29,23
8,2,14,37,30,23
8,28,26,9,5,23
8,44,46,42,45,23
8,28,26,9,25,23
8,44,46,41,49,23
8,44,46,42,5,23
8,28,26,9,27,23
8,44,46,19,0,23
8,44,46,41,0,23
8,44,46,42,13,23
8,28,26,9,47,23
8,44,46,24,21,23
8,44,46,19,2,23
8,44,46,41,2,23
8,44,46,32,49,23
8,44,46,24,25,23
8,44,46,19,5,23
8,44,46,41,7,23
8,44,46,33,5,23
8,44,46,32,5,23
8,44,46,19,7,23
8,44,46,41,10,23
8,44,46,34,47,23
8,44,46,33,6,23
8,44,46,32,7,23
8,44,46,19,30,23
8,44,46,41,26,23
8,44,46,39,5,23
8,44,46,34,10,23
8,44,46,33,7,23
8,44,46,32,10,23
8,44,46,19,38,23
8,44,46,39,13,23
8,44,46,34,13,23
8,44,46,33,10,23
8,44,46,32,13,23
8,44,46,19,47,23
8,44,46,39,25,23
8,44,46,33,29,23
8,44,46,32,38,23
8,44,46,39,47,23
8,44,46,32,45,23
8,47,34,9,49,23
8,28,26,17,0,23
8,47,34,16,45,23
8,47,34,9,5,23
8,28,26,20,49,23
8,28,26,17,6,23
8,47,34,46,49,23
8,47,34,16,0,23
8,47,34,9,25,23
8,28,26,43,38,23
8,28,26,20,5,23
8,28,26,17,13,23
8,47,34,20,49,23
8,47,34,46,5,23
8,47,34,16,2,23
8,47,34,9,26,23
8,28,26,36,27,23
8,28,26,43,7,23
8,28,26,20,25,23
8,28,26,17,25,23
8,47,34,44,5,23
8,47,34,20,5,23
8,47,34,46,7,23
8,47,34,16,5,23
8,28,26,37,13,23
8,28,26,36,0,23
8,28,26,43,13,23
8,28,26,20,30,23
8,28,26,17,27,23
8,47,34,17,0,23
8,47,34,44,29,23
8,47,34,46,10,23
8,47,34,16,7,23
8,47,34,24,21,23
8,47,34,17,6,23
8,47,34,46,27,23
8,47,34,16,27,23
8,47,34,31,26,23
8,47,34,24,25,23
8,47,34,17,13,23
8,47,34,46,30,23
8,47,34,16,30,23
8,47,34,32,49,23
8,47,34,17,25,23
8,47,34,46,38,23
8,47,34,16,38,23
8,47,34,35,45,23
8,47,34,32,5,23
8,47,34,17,26,23
8,47,34,46,45,23
8,47,34,36,0,23
8,47,34,35,2,23
8,47,34,32,7,23
8,47,34,17,27,23
8,47,34,36,13,23
8,47,34,35,7,23
8,47,34,32,10,23
8,28,26,31,47,23
8,47,34,36,26,23
8,47,34,35,10,23
8,47,34,32,13,23
8,28,26,40,38,23
8,47,34,36,27,23
8,47,34,35,29,23
8,47,34,32,38,23
8,28,26,41,0,23
8,28,26,40,13,23
8,28,26,37,6,23
8,47,34,32,45,23
8,28,26,41,2,23
8,28,26,36,13,23
8,28,26,37,27,23
8,28,26,43,27,23
8,28,26,41,7,23
8,47,34,20,25,23
8,28,26,37,30,23
8,28,26,43,29,23
8,28,26,41,10,23
8,47,34,20,26,23
8,47,34,9,27,23
8,28,26,43,47,23
8,28,26,41,49,23
8,47,34,20,30,23
8,46,41,0,7,23
8,47,39,5,7,23
8,46,41,0,47,23
8,47,39,5,38,23
8,41,46,5,0,23
8,32,5,0,7,23
8,41,46,5,7,23
8,32,5,0,47,23
8,41,46,5,38,23
8,2,41,0,47,23
8,44,43,38,7,23
8,47,19,5,7,23
8,44,43,38,47,23
8,47,19,5,38,23
8,44,43,38,49,23
8,2,16,5,38,23
8,28,39,25,7,23
8,46,38,1,13,23
8,28,39,25,29,23
8,46,38,12,49,23
8,46,38,1,45,23
8,28,39,25,49,23
8,46,38,16,0,23
8,46,38,12,6,23
8,46,38,19,0,23
8,46,38,16,2,23
8,46,38,12,25,23
8,46,38,28,2,23
8,46,38,19,2,23
8,46,38,16,5,23
8,46,38,12,30,23
8,46,38,32,49,23
8,46,38,28,7,23
8,46,38,19,5,23
8,46,38,16,7,23
8,46,38,40,13,23
8,46,38,32,5,23
8,46,38,28,13,23
8,46,38,19,7,23
8,46,38,16,27,23
8,46,38,43,13,23
8,46,38,40,26,23
8,46,38,32,7,23
8,46,38,28,26,23
8,46,38,19,30,23
8,46,38,16,30,23
8,46,38,43,7,23
8,46,38,32,10,23
8,46,38,19,47,23
8,46,38,16,45,23
8,46,38,43,26,23
8,46,38,32,13,23
8,46,38,43,27,23
8,46,38,32,45,23
8,46,38,43,29,23
8,47,19,30,45,23
8,46,38,43,47,23
8,49,7,45,27,23
8,47,19,4,2,23
8,49,7,45,30,23
8,47,19,4,6,23
8,47,43,29,6,23
8,47,19,4,10,23
8,47,43,29,21,23
8,47,19,4,29,23
8,47,43,29,25,23
8,47,19,4,45,23
8,28,39,5,7,23
8,47,43,27,7,23
8,28,39,5,38,23
8,47,43,27,13,23
8,28,39,13,27,23
8,47,43,27,30,23
8,44,31,26,47,23
8,47,43,27,45,23
8,44,31,26,49,23
8,44,41,2,10,23
8,44,46,47,0,23
8,44,41,2,29,23
8,44,46,47,7,23
8,44,34,47,0,23
8,44,46,47,21,23
8,44,34,47,7,23
8,44,46,47,26,23
8,44,34,47,21,23
8,44,46,47,27,23
8,44,34,47,26,23
8,44,46,47,38,23
8,44,34,47,27,23
8,47,19,12,49,23
8,44,34,47,38,23
8,47,19,17,25,23
8,47,19,12,6,23
8,47,19,40,38,23
8,47,19,17,0,23
8,47,19,12,25,23
8,47,19,43,38,23
8,47,19,40,13,23
8,47,19,17,6,23
8,47,19,12,30,23
8,47,19,35,45,23
8,47,19,43,7,23
8,47,19,40,26,23
8,47,19,17,13,23
8,47,19,12,38,23
8,47,19,11,0,23
8,47,19,35,2,23
8,47,19,43,13,23
8,47,19,17,26,23
8,47,19,36,0,23
8,47,19,11,2,23
8,47,19,35,7,23
8,47,19,43,26,23
8,47,19,17,27,23
8,47,19,37,6,23
8,47,19,36,13,23
8,47,19,35,10,23
8,47,19,43,27,23
8,47,19,39,5,23
8,47,19,37,13,23
8,47,19,36,26,23
8,47,19,35,29,23
8,47,19,43,29,23
8,47,19,44,29,23
8,47,19,39,13,23
8,47,19,37,26,23
8,47,19,36,27,23
8,47,19,46,49,23
8,47,19,44,5,23
8,47,19,39,25,23
8,47,19,37,27,23
8,47,19,48,0,23
8,47,19,46,5,23
8,47,19,37,30,23
8,47,19,48,6,23
8,47,19,46,7,23
8,28,42,5,7,23
8,47,19,46,10,23
8,28,42,5,38,23
8,47,19,46,27,23
8,49,7,38,47,23
8,47,19,46,30,23
8,33,46,45,27,23
8,47,19,46,38,23
8,33,46,45,30,23
8,47,19,46,45,23
8,33,46,45,49,23
8,20,25,7,21,23
8,44,28,7,0,23
8,20,25,7,27,23
8,44,28,7,5,23
8,20,25,7,38,23
8,44,28,7,21,23
8,20,25,7,45,23
8,44,28,7,25,23
8,20,25,7,47,23
8,44,28,7,27,23
8,20,25,7,49,23
8,44,28,7,38,23
8,46,33,3,49,23
8,44,28,7,45,23
8,46,33,1,13,23
8,46,33,3,7,23
8,44,28,7,47,23
8,46,33,4,49,23
8,46,33,1,38,23
8,46,33,3,13,23
8,44,28,7,49,23
8,46,33,14,2,23
8,46,33,4,2,23
8,46,33,1,45,23
8,46,33,3,29,23
8,46,33,17,6,23
8,46,33,14,0,23
8,46,33,4,6,23
8,46,33,3,45,23
8,46,33,31,26,23
8,46,33,43,7,23
8,2,41,46,5,23
8,17,27,45,30,23
8,33,46,38,47,23
8,44,43,13,27,23
8,44,19,5,0,23
8,2,41,1,13,23
8,20,3,7,5,23
8,41,49,45,7,23
8,2,16,30,45,23
8,2,16,45,27,23
8,32,34,4,2,23
8,46,19,2,10,23
8,2,14,25,29,23
8,32,34,9,49,23
8,47,44,29,6,23
8,32,45,7,5,23
8,44,41,0,5,23
8,44,28,2,10,23
8,44,46,38,5,23
8,47,46,27,13,23
8,46,19,30,45,23
8,20,36,26,49,23
8,2,4,45,27,23
8,32,45,30,27,23
8,47,39,25,7,23
8,47,9,5,38,23
8,20,25,12,6,23
8,47,46,45,7,23
8,20,25,14,0,23
8,28,38,49,21,23
8,44,19,2,10,23
8,46,38,47,0,23
8,28,39,47,7,23
8,44,35,7,5,23
8,20,25,9,26,23
8,33,6,4,2,23
8,28,9,5,38,23
8,32,15,47,0,23
8,47,44,5,7,23
8,33,6,12,49,23
8,28,44,47,21,23
8,47,44,3,7,23
8,47,9,49,25,23
8,17,13,43,7,23
8,44,35,2,10,23
8,44,41,49,7,23
8,32,45,49,7,23
8,32,45,46,49,23
8,47,44,4,49,23
8,17,13,3,49,23
8,44,41,7,5,23
8,47,48,0,7,23
8,44,36,26,49,23
8,7,0,5,38,23
8,47,46,30,45,23
8,33,46,27,30,23
8,28,9,27,13,23
8,47,39,46,5,23
8,2,11,47,21,23
8,41,0,7,21,23
8,46,33,6,25,23
8,46,33,5,0,23
8,47,39,3,49,23
8,17,6,12,25,23
8,47,43,7,5,23
8,17,6,15,47,23
8,17,6,4,10,23
8,45,46,5,0,23
8,47,46,7,5,23
8,46,19,4,2,23
8,46,19,11,0,23
8,28,44,4,2,23
8,32,38,47,21,23
8,44,4,10,2,23
8,46,39,25,6,23
8,46,34,47,0,23
8,47,46,24,25,23
8,28,44,46,49,23
8,28,39,1,13,23
8,32,35,45,7,23
8,49,26,9,47,23
8,28,42,1,13,23
8,28,44,3,13,23
8,48,6,12,25,23
8,49,7,3,45,23
8,48,6,15,47,23
8,49,7,5,38,23
8,44,46,45,6,23
8,46,19,38,5,23
8,47,43,3,49,23
8,48,6,4,10,23
8,33,46,32,5,23
8,45,1,13,27,23
8,33,46,19,0,23
8,20,25,6,45,23
8,46,33,29,2,23
8,46,19,0,5,23
8,33,6,29,21,23
8,49,25,6,29,23
8,33,46,7,21,23
8,46,42,1,38,23
8,44,46,10,2,23
8,44,4,29,2,23
8,44,4,45,6,23
8,44,28,38,5,23
8,17,33,5,0,23
8,17,34,10,2,23
8,46,42,4,49,23
8,47,15,6,45,23
8,22,12,38,5,23
8,17,27,16,2,23
8,17,27,22,7,23
8,17,19,38,5,23
8,44,24,25,6,23
8,32,46,49,21,23
8,32,7,0,5,23
8,46,44,29,6,23
