19,24
19,5,0,24
19,45,212,24
19,45,251,24
19,5,1,0,24
19,25,254,58,24
19,5,12,58,24
19,25,3,0,24
19,5,309,272,24
19,5,12,73,24
19,20,7,0,24
19,5,12,245,24
19,11,3,0,24
19,20,7,272,24
19,69,1,0,24
19,11,32,285,24
19,76,17,0,24
19,11,5,0,24
19,313,17,0,24
19,11,45,212,24
19,11,45,251,24
19,294,51,364,17,6,0,24
19,5,15,1,164,45,251,24
19,69,114,173,6,17,0,24
19,390,424,23,13,3,0,24
19,5,127,1,8,3,0,24
19,5,127,1,21,84,73,24
19,5,157,416,3,6,0,24
19,11,3,287,1,44,298,24
19,5,127,1,9,32,285,24
19,5,0,7,107,12,58,24
19,5,0,7,1,134,73,24
19,5,83,8,3,6,0,24
19,45,85,283,222,6,0,24
19,25,3,1,44,23,0,24
19,11,3,8,100,1,0,24
19,11,40,279,73,84,261,24
19,11,40,279,73,12,58,24
19,5,11,259,329,84,261,24
19,20,78,1,3,6,0,24
19,5,66,210,38,34,0,24
19,20,78,1,471,399,285,24
19,25,254,336,197,412,0,24
19,5,286,429,48,7,0,24
19,5,286,30,132,45,212,24
19,5,286,30,20,7,272,24
19,20,470,45,164,1,0,24
19,11,241,12,73,84,261,24
19,11,3,392,1,44,298,24
19,69,255,11,5,12,58,24
19,20,470,45,11,5,0,24
19,69,255,11,3,1,0,24
19,69,1,9,493,495,212,24
19,20,7,22,1,134,73,24
19,390,15,28,358,84,73,24
19,11,3,9,1,44,298,24
19,20,95,296,1,5,0,24
19,11,3,13,5,12,58,24
19,20,30,229,6,3,0,24
19,25,3,4,0,7,272,24
19,45,11,3,1,44,298,24
19,294,51,48,5,309,272,24
19,294,51,48,5,12,73,24
19,11,5,0,50,44,298,24
19,45,164,1,5,12,58,24
19,45,92,167,17,34,0,24
19,11,5,0,2,12,73,24
19,11,5,0,1,134,73,24
19,294,51,428,22,7,272,24
19,11,3,327,22,7,272,24
19,11,475,1,5,309,272,24
19,294,51,130,478,7,0,24
19,11,475,1,5,12,73,24
19,20,497,37,487,1,0,24
19,11,3,25,396,45,212,24
19,20,497,37,360,45,251,24
19,11,40,23,44,50,0,24
19,45,85,399,471,1,0,24
19,11,3,9,38,34,0,24
19,69,255,11,257,4,0,24
19,5,1,3,11,45,212,24
19,5,1,3,9,32,285,24
19,69,255,11,40,23,0,24
19,5,371,14,3,6,0,24
19,5,13,23,44,56,0,24
19,20,78,1,5,309,272,24
19,20,78,1,5,12,73,24
19,284,20,95,296,1,0,24
19,20,204,44,1,3,0,24
19,45,470,20,204,44,298,24
19,284,20,269,51,160,0,24
19,45,470,20,21,1,0,24
19,5,15,1,3,6,0,24
19,5,270,9,1,7,0,24
19,5,83,8,1,7,0,24
19,76,17,6,211,239,0,24
19,294,51,5,12,2,0,24
19,11,40,23,13,3,0,24
19,5,51,269,20,7,0,24
19,45,470,20,115,12,245,24
19,11,259,37,200,7,0,24
19,45,396,25,3,6,0,24
19,11,3,14,2,12,58,24
19,294,51,366,44,50,0,24
19,284,20,30,36,23,0,24
19,11,3,13,168,45,251,24
19,294,51,48,493,495,212,24
19,11,259,37,6,17,0,24
19,20,269,51,366,44,298,24
19,20,269,51,48,7,272,24
19,11,3,13,23,175,0,24
19,45,402,472,1,7,0,24
19,69,114,173,458,12,73,24
19,5,83,8,100,1,0,24
19,20,269,51,5,12,58,24
19,11,28,39,12,5,0,24
19,76,17,6,3,4,0,24
19,11,5,1,44,50,0,24
19,284,20,78,1,134,73,24
19,69,232,23,41,341,272,24
19,69,232,23,419,84,261,24
19,20,21,84,73,12,58,24
19,308,301,100,1,44,298,24
19,308,301,100,1,7,272,24
19,5,13,3,1,7,0,24
19,284,20,21,1,44,298,24
19,284,20,21,1,7,272,24
19,5,188,1,44,50,0,24
19,69,1,7,33,23,0,24
19,69,1,188,5,12,245,24
19,11,3,0,5,12,58,24
19,11,5,1,8,3,0,24
19,5,18,6,3,4,0,24
19,11,3,0,2,12,73,24
19,69,1,3,9,316,0,24
19,69,1,3,11,5,0,24
19,69,1,3,11,45,251,24
19,69,1,5,18,6,0,24
19,5,51,48,7,1,0,24
19,45,164,1,9,316,0,24
19,45,11,5,12,2,0,24
19,45,11,3,13,5,0,24
19,45,11,3,9,1,0,24
19,69,1,5,13,23,0,24
19,69,1,5,11,45,212,24
19,11,3,0,1,134,73,24
19,69,114,224,13,23,0,24
19,20,7,200,252,457,0,24
19,45,11,5,13,3,0,24
19,11,3,8,1,5,0,24
19,5,11,475,1,44,298,24
19,390,15,1,22,7,272,24
19,5,11,475,1,7,272,24
19,390,15,1,8,148,0,24
19,20,7,1,3,4,0,24
19,5,157,1,21,438,0,24
19,5,157,1,9,3,0,24
19,20,7,37,487,1,0,24
19,54,30,229,6,17,0,24
19,20,497,37,6,17,0,24
19,5,12,2,14,3,0,24
19,313,17,0,1,7,272,24
19,5,12,2,379,45,251,24
19,5,15,1,9,32,285,24
19,294,51,364,17,34,0,24
19,5,12,90,111,1,0,24
19,390,424,23,27,17,0,24
19,5,51,366,44,1,0,24
19,54,30,124,100,1,0,24
19,5,12,139,11,3,0,24
19,390,424,23,13,5,0,24
19,5,127,1,22,7,272,24
19,5,127,1,8,148,0,24
19,5,127,1,21,84,261,24
19,5,0,2,379,45,212,24
19,11,3,287,1,5,0,24
19,5,12,241,11,45,212,24
19,5,0,7,107,12,73,24
19,390,15,1,5,12,58,24
19,45,164,1,44,23,0,24
19,45,85,52,21,84,73,24
19,76,17,34,0,7,272,24
19,25,3,1,44,50,0,24
19,5,51,48,493,495,212,24
19,5,83,220,425,12,58,24
19,11,3,8,191,1,0,24
19,11,3,8,100,260,0,24
19,45,11,475,1,3,0,24
19,5,362,496,334,12,58,24
19,45,11,259,37,7,272,24
19,5,0,1,382,32,285,24
19,11,32,9,1,5,0,24
19,45,53,38,281,3,0,24
19,5,66,65,184,50,0,24
19,20,78,1,21,84,73,24
19,5,286,429,48,7,272,24
19,45,53,38,197,32,285,24
19,5,286,30,146,45,212,24
19,5,286,30,132,45,251,24
19,11,32,382,1,5,0,24
19,20,470,45,179,17,0,24
19,11,3,392,1,5,0,24
19,45,53,38,9,3,0,24
19,69,255,11,5,309,272,24
19,69,255,11,5,12,73,24
19,69,255,11,3,4,0,24
19,11,32,9,3,4,0,24
19,390,15,28,144,23,0,24
19,390,15,28,358,84,261,24
19,5,11,255,69,1,0,24
19,11,3,9,1,5,0,24
19,20,95,296,1,7,0,24
19,11,3,13,5,309,272,24
19,45,11,257,4,3,0,24
19,5,83,220,1,3,0,24
19,5,11,118,21,1,0,24
19,5,11,28,90,12,245,24
19,11,3,13,5,12,73,24
19,20,30,229,6,17,0,24
19,5,11,28,39,12,245,24
19,45,11,3,1,5,0,24
19,313,17,34,152,1,0,24
19,5,1,326,252,457,0,24
19,294,51,48,5,12,245,24
19,11,5,0,56,44,298,24
19,45,164,1,5,309,272,24
19,69,114,7,107,12,58,24
19,45,164,1,5,12,73,24
19,11,5,0,2,12,245,24
19,25,3,4,42,6,0,24
19,45,11,28,358,84,73,24
19,11,40,153,33,23,0,24
19,11,40,153,33,7,0,24
19,294,51,136,291,5,0,24
19,294,51,428,22,1,0,24
19,45,11,241,469,1,0,24
19,11,32,178,23,175,0,24
19,294,51,428,22,7,0,24
19,11,3,250,211,239,0,24
19,25,3,1,100,260,0,24
19,11,3,327,22,1,0,24
19,294,51,5,11,32,285,24
19,25,3,1,21,84,73,24
19,294,51,5,13,3,0,24
19,294,51,5,11,3,0,24
19,25,3,1,21,84,261,24
19,294,51,5,15,1,0,24
19,294,51,5,13,23,0,24
19,294,51,5,11,45,212,24
19,294,51,5,18,6,0,24
19,294,51,5,11,45,251,24
19,294,51,5,48,7,0,24
19,11,3,327,22,7,0,24
19,294,51,5,127,1,0,24
19,294,51,5,48,7,272,24
19,294,51,5,157,1,0,24
19,45,164,1,3,4,0,24
19,294,51,5,161,1,0,24
19,45,164,1,3,6,0,24
19,294,51,5,188,1,0,24
19,11,475,1,5,12,245,24
19,11,28,46,33,7,272,24
19,5,0,50,235,7,272,24
19,11,28,453,18,6,0,24
19,11,28,46,86,5,0,24
19,11,28,46,33,23,0,24
19,11,28,46,33,7,0,24
19,11,28,136,291,5,0,24
19,11,28,453,18,5,0,24
19,11,28,46,433,5,0,24
19,11,28,67,13,3,0,24
19,11,28,136,51,5,0,24
19,11,28,46,63,17,0,24
19,11,28,356,10,2,0,24
19,11,28,67,13,5,0,24
19,11,28,136,51,160,0,24
19,11,28,46,80,99,0,24
19,11,28,387,186,17,0,24
19,11,28,67,13,23,0,24
19,11,28,46,263,94,0,24
19,11,28,215,258,175,0,24
19,5,48,493,9,32,285,24
19,11,28,231,86,5,0,24
19,5,48,493,9,1,0,24
19,11,28,248,346,3,0,24
19,5,48,493,9,3,0,24
19,25,3,6,0,7,272,24
19,5,48,493,9,316,0,24
19,5,0,23,41,341,272,24
19,11,28,244,85,45,212,24
19,5,0,23,178,32,285,24
19,11,28,244,85,45,251,24
19,5,0,23,33,7,272,24
19,11,3,25,396,45,251,24
19,5,0,23,265,7,272,24
19,11,40,23,44,56,0,24
19,5,0,23,40,279,73,24
19,11,32,9,270,5,0,24
19,5,0,23,419,84,73,24
19,11,32,9,493,495,212,24
19,5,0,23,419,84,261,24
19,11,3,9,270,5,0,24
19,69,255,11,259,443,272,24
19,11,3,9,493,495,212,24
19,69,255,11,330,260,0,24
19,45,11,5,1,3,0,24
19,69,255,11,475,1,0,24
19,45,11,5,1,7,0,24
19,69,255,11,139,12,58,24
19,45,11,5,1,44,298,24
19,45,11,5,1,7,272,24
19,69,255,11,241,12,58,24
19,69,255,11,139,12,73,24
19,45,11,5,1,134,73,24
19,69,255,11,241,12,73,24
19,69,255,11,139,12,245,24
19,69,255,11,241,12,245,24
19,5,1,3,14,2,0,24
19,5,1,3,11,32,285,24
19,5,1,3,25,254,58,24
19,5,1,3,11,45,251,24
19,5,0,3,1,134,73,24
19,11,32,376,402,45,212,24
19,5,0,6,37,7,272,24
19,5,0,3,25,254,58,24
19,5,0,3,1,7,272,24
19,11,32,367,59,3,0,24
19,11,32,376,402,45,251,24
19,5,0,438,21,84,73,24
19,5,0,3,11,32,285,24
19,5,0,3,1,44,298,24
19,5,0,17,179,45,212,24
19,5,0,438,21,84,261,24
19,5,0,3,9,32,285,24
19,5,0,3,11,45,212,24
19,5,0,260,315,12,58,24
19,5,0,17,319,45,212,24
19,5,0,17,179,45,251,24
19,5,0,3,11,45,251,24
19,5,0,316,9,32,285,24
19,5,0,260,492,12,245,24
19,5,0,260,315,12,73,24
19,5,0,17,319,45,251,24
19,5,0,175,23,44,298,24
19,5,0,260,492,12,58,24
19,5,0,260,315,12,245,24
19,5,0,412,197,32,285,24
19,5,0,260,492,12,73,24
19,5,0,143,274,44,298,24
19,11,32,247,48,7,0,24
19,5,12,73,134,1,0,24
19,11,32,247,48,7,272,24
19,69,114,7,1,3,0,24
19,11,32,197,336,254,58,24
19,69,114,7,1,5,0,24
19,20,78,1,5,12,245,24
19,69,114,7,1,44,298,24
19,284,20,72,185,12,245,24
19,69,114,7,1,134,73,24
19,284,20,202,173,6,0,24
19,284,20,72,192,45,212,24
19,284,20,72,185,12,58,24
19,284,20,310,491,5,0,24
19,284,20,202,206,23,0,24
19,284,20,72,192,45,251,24
19,284,20,72,185,12,73,24
19,284,20,310,157,1,0,24
19,284,20,95,222,6,0,24
19,284,20,310,157,5,0,24
19,45,11,139,12,2,0,24
19,25,3,6,205,380,0,24
19,45,11,139,12,5,0,24
19,25,3,6,211,239,0,24
19,5,127,1,44,56,0,24
19,25,3,6,18,5,0,24
19,20,204,44,1,5,0,24
19,25,3,6,42,4,0,24
19,20,204,44,1,7,0,24
19,25,3,6,37,7,0,24
19,20,204,44,1,134,73,24
19,20,204,44,1,7,272,24
19,25,3,6,37,7,272,24
19,45,470,20,74,94,0,24
19,25,3,6,17,34,0,24
19,45,470,20,78,1,0,24
19,45,470,20,21,84,73,24
19,20,21,84,419,23,0,24
19,45,470,20,21,84,261,24
19,45,11,40,23,44,298,24
19,5,1,3,0,7,272,24
19,45,11,40,23,175,0,24
19,5,60,236,1,7,0,24
19,5,270,9,1,44,298,24
19,5,60,236,1,44,298,24
19,5,60,236,1,7,272,24
19,5,270,9,1,134,73,24
19,5,60,236,1,134,73,24
19,5,270,9,1,7,272,24
19,5,83,8,1,44,298,24
19,294,51,5,1,3,0,24
19,5,83,8,1,134,73,24
19,294,51,5,1,7,0,24
19,5,83,8,1,7,272,24
19,294,51,5,1,44,298,24
19,294,51,5,1,7,272,24
19,294,51,5,1,134,73,24
19,76,17,6,18,5,0,24
19,5,51,364,17,6,0,24
19,76,17,6,42,4,0,24
19,5,51,364,17,34,0,24
19,76,17,6,37,7,0,24
19,25,3,9,1,44,298,24
19,76,17,6,37,7,272,24
19,25,3,9,1,5,0,24
19,11,40,23,27,17,0,24
19,25,3,9,1,7,0,24
19,11,40,23,33,7,0,24
19,25,3,9,1,134,73,24
19,25,3,9,1,7,272,24
19,11,40,23,41,341,272,24
19,11,40,23,33,7,272,24
19,11,40,23,178,32,285,24
19,11,40,23,13,5,0,24
19,11,40,23,265,7,272,24
19,25,3,8,100,1,0,24
19,11,40,23,419,84,73,24
19,11,40,23,265,7,0,24
19,25,3,8,191,1,0,24
19,25,3,8,100,260,0,24
19,11,40,23,64,17,0,24
19,11,40,23,419,84,261,24
19,25,3,8,317,1,0,24
19,11,40,23,383,380,0,24
19,25,3,8,10,2,0,24
19,11,5,13,3,4,0,24
19,25,3,8,83,5,0,24
19,11,5,13,3,6,0,24
19,25,3,8,93,1,0,24
19,5,51,428,22,7,272,24
19,25,3,8,352,239,0,24
19,5,51,262,27,17,0,24
19,5,51,428,22,1,0,24
19,5,51,428,22,7,0,24
19,5,51,130,478,7,272,24
19,5,51,262,27,23,0,24
19,5,51,177,13,3,0,24
19,5,51,130,478,7,0,24
19,5,51,172,376,32,285,24
19,5,51,177,13,23,0,24
19,5,51,172,132,45,212,24
19,5,51,269,20,7,272,24
19,5,51,172,132,45,251,24
19,11,5,12,189,45,212,24
19,11,3,6,205,380,0,24
19,11,5,12,107,7,272,24
19,11,5,12,189,45,251,24
19,11,3,6,211,239,0,24
19,11,5,12,492,260,0,24
19,11,5,12,107,7,0,24
19,11,3,6,18,5,0,24
19,11,5,12,315,260,0,24
19,11,3,6,42,4,0,24
19,69,117,80,271,260,0,24
19,11,3,6,37,7,0,24
19,11,259,37,487,1,0,24
19,11,3,6,37,7,272,24
19,11,259,37,360,45,212,24
19,11,259,37,200,7,272,24
19,11,259,37,360,45,251,24
19,25,3,8,1,44,298,24
19,11,3,14,2,12,73,24
19,25,3,8,1,5,0,24
19,294,51,366,44,56,0,24
19,25,3,8,1,7,0,24
19,69,1,15,113,4,0,24
19,25,3,8,1,134,73,24
19,25,3,8,1,7,272,24
19,284,20,30,124,143,0,24
19,69,1,15,5,12,58,24
19,11,3,6,17,34,0,24
19,69,1,15,5,309,272,24
19,69,1,15,5,12,73,24
19,294,51,5,0,7,272,24
19,69,1,15,5,12,245,24
19,45,179,280,29,2,0,24
19,5,1,44,274,143,0,24
19,20,7,0,5,309,272,24
19,45,402,472,1,44,298,24
19,20,7,0,50,44,298,24
19,20,7,0,5,12,58,24
19,45,402,472,1,134,73,24
19,20,7,0,56,44,298,24
19,20,7,0,5,12,73,24
19,20,7,0,23,44,298,24
19,20,7,0,5,12,245,24
19,45,402,472,1,7,272,24
19,5,83,8,133,3,0,24
19,5,83,8,100,260,0,24
19,5,83,8,191,1,0,24
19,20,7,0,2,12,73,24
19,5,83,8,317,1,0,24
19,20,7,0,2,12,245,24
19,5,83,8,352,239,0,24
19,20,269,51,5,309,272,24
19,20,269,51,5,12,73,24
19,11,5,1,44,56,0,24
19,20,269,51,5,12,245,24
19,45,11,241,12,2,0,24
19,308,301,100,1,134,73,24
19,45,11,241,12,5,0,24
19,5,13,3,1,134,73,24
19,45,179,268,5,1,0,24
19,11,5,13,168,45,251,24
19,45,179,268,5,12,58,24
19,5,13,3,1,7,272,24
19,45,179,268,5,309,272,24
19,45,179,268,5,12,73,24
19,284,20,21,1,134,73,24
19,45,179,268,5,12,245,24
19,5,188,1,44,56,0,24
19,5,48,7,107,12,58,24
19,69,1,7,265,23,0,24
19,5,48,7,22,1,0,24
19,5,48,7,107,12,73,24
19,69,1,7,37,6,0,24
19,5,48,7,235,50,0,24
19,5,48,7,107,12,245,24
19,69,1,7,48,5,0,24
19,5,48,7,33,23,0,24
19,11,5,15,1,7,0,24
19,5,48,7,37,6,0,24
19,11,5,15,1,44,298,24
19,11,5,15,1,7,272,24
19,5,48,7,62,2,0,24
19,11,5,15,1,134,73,24
19,5,48,7,265,23,0,24
19,76,17,64,23,44,298,24
19,45,179,17,64,23,0,24
19,76,17,64,23,175,0,24
19,45,179,17,27,23,0,24
19,5,157,307,33,23,0,24
19,11,3,0,50,44,298,24
19,5,157,174,48,7,272,24
19,5,157,307,33,7,0,24
19,11,3,0,56,44,298,24
19,5,157,432,293,1,0,24
19,5,157,174,48,7,0,24
19,5,157,307,33,7,272,24
19,11,3,0,23,44,298,24
19,11,3,0,5,309,272,24
19,11,3,0,5,12,73,24
19,11,5,1,21,84,73,24
19,11,3,0,5,12,245,24
19,11,5,1,9,32,285,24
19,11,5,1,21,438,0,24
19,11,5,1,21,84,261,24
19,11,5,1,22,7,272,24
19,11,5,1,9,3,0,24
19,11,5,1,164,45,212,24
19,11,5,1,22,7,0,24
19,11,5,1,9,316,0,24
19,11,5,1,382,32,285,24
19,11,5,1,164,45,251,24
19,11,5,1,287,3,0,24
19,11,5,1,8,148,0,24
19,11,5,1,392,3,0,24
19,5,157,310,20,7,272,24
19,11,5,1,152,34,0,24
19,11,3,0,2,12,245,24
19,11,5,1,100,260,0,24
19,69,1,3,13,5,0,24
19,69,1,3,9,32,285,24
19,69,1,3,14,2,0,24
19,69,1,3,13,23,0,24
19,69,1,3,8,148,0,24
19,11,5,13,23,175,0,24
19,69,1,3,25,254,58,24
19,69,1,3,11,32,285,24
19,5,157,253,13,23,0,24
19,69,1,5,48,7,0,24
19,5,48,7,1,3,0,24
19,69,1,5,51,160,0,24
19,69,1,5,48,7,272,24
19,5,48,7,1,44,298,24
19,76,17,27,23,44,298,24
19,5,48,7,1,134,73,24
19,76,17,27,23,175,0,24
19,11,28,41,23,175,0,24
19,45,164,1,21,438,0,24
19,25,3,14,371,5,0,24
19,45,164,1,8,3,0,24
19,45,164,1,21,84,73,24
19,45,164,1,22,7,272,24
19,45,164,1,8,148,0,24
19,45,164,1,21,84,261,24
19,45,164,1,152,34,0,24
19,45,164,1,22,7,0,24
19,45,164,1,287,3,0,24
19,45,164,1,9,3,0,24
19,45,164,1,382,32,285,24
19,45,164,1,9,32,285,24
19,45,164,1,471,399,285,24
19,5,309,486,406,17,0,24
19,45,164,1,392,3,0,24
19,25,3,14,2,12,245,24
19,45,164,1,100,260,0,24
19,25,3,14,2,12,58,24
19,45,164,1,127,5,0,24
19,25,3,14,2,12,73,24
19,45,164,1,157,5,0,24
19,45,11,3,14,2,0,24
19,45,164,1,161,5,0,24
19,45,11,3,8,1,0,24
19,45,164,1,188,5,0,24
19,45,11,3,287,1,0,24
19,45,11,3,8,148,0,24
19,45,164,1,15,5,0,24
19,45,11,3,392,1,0,24
19,45,11,3,13,23,0,24
19,45,11,3,25,254,58,24
19,45,11,3,9,316,0,24
19,69,1,134,73,12,245,24
19,45,166,35,1,7,0,24
19,69,1,134,73,84,261,24
19,69,1,134,73,12,58,24
19,45,166,35,1,44,298,24
19,45,166,35,1,7,272,24
19,45,166,35,1,134,73,24
19,25,3,9,38,34,0,24
19,25,3,11,5,1,0,24
19,25,3,9,270,5,0,24
19,25,3,11,5,12,58,24
19,25,3,9,493,495,212,24
19,25,3,11,5,309,272,24
19,25,3,11,5,12,73,24
19,45,179,17,6,3,0,24
19,25,3,11,5,12,245,24
19,5,270,9,3,4,0,24
19,69,1,5,11,45,251,24
19,5,270,9,3,6,0,24
19,20,7,238,109,45,212,24
19,20,7,200,37,6,0,24
19,20,7,256,222,6,0,24
19,20,7,238,109,45,251,24
19,20,7,347,250,3,0,24
19,5,188,1,21,438,0,24
19,45,11,5,15,1,0,24
19,5,188,1,8,3,0,24
19,5,188,1,21,84,73,24
19,45,11,5,18,6,0,24
19,5,188,1,22,7,272,24
19,5,188,1,8,148,0,24
19,5,188,1,21,84,261,24
19,45,11,5,48,7,0,24
19,5,188,1,152,34,0,24
19,5,188,1,22,7,0,24
19,45,11,5,51,160,0,24
19,45,11,5,48,7,272,24
19,5,188,1,164,45,212,24
19,45,11,5,127,1,0,24
19,5,188,1,382,32,285,24
19,5,188,1,164,45,251,24
19,45,11,5,157,1,0,24
19,5,188,1,471,399,285,24
19,45,11,5,161,1,0,24
19,5,188,1,392,3,0,24
19,45,11,5,188,1,0,24
19,5,188,1,100,260,0,24
19,45,11,5,13,23,0,24
19,5,188,1,287,3,0,24
19,11,3,8,1,7,0,24
19,5,188,1,9,3,0,24
19,11,3,8,1,134,73,24
19,11,3,8,1,7,272,24
19,5,188,1,9,32,285,24
19,5,11,475,1,134,73,24
19,390,15,1,164,45,212,24
19,69,1,22,327,3,0,24
19,390,15,1,382,32,285,24
19,390,15,1,164,45,251,24
19,390,15,1,152,34,0,24
19,5,11,45,85,399,285,24
19,390,15,1,9,32,285,24
19,5,11,45,164,1,0,24
19,390,15,1,392,3,0,24
19,390,15,1,9,3,0,24
19,5,11,45,179,17,0,24
19,390,15,1,127,5,0,24
19,390,15,1,9,316,0,24
19,5,11,45,189,12,58,24
19,390,15,1,157,5,0,24
19,5,11,45,319,17,0,24
19,5,11,45,189,12,73,24
19,390,15,1,161,5,0,24
19,5,11,45,379,2,0,24
19,5,11,45,189,12,245,24
19,390,15,1,188,5,0,24
19,11,5,18,6,17,0,24
19,390,15,1,287,3,0,24
19,390,15,1,22,7,0,24
19,11,45,92,167,17,0,24
19,20,7,1,3,6,0,24
19,11,45,168,13,3,0,24
19,11,45,92,78,1,0,24
19,11,45,166,208,12,58,24
19,11,45,168,13,5,0,24
19,11,45,151,42,4,0,24
19,11,45,166,35,1,0,24
19,11,45,166,208,12,73,24
19,11,45,168,13,23,0,24
19,11,45,470,20,7,272,24
19,11,45,151,42,6,0,24
19,11,45,166,208,12,245,24
19,11,45,53,38,34,0,24
19,11,45,470,20,7,0,24
19,11,45,109,238,7,272,24
19,11,45,402,376,32,285,24
19,11,45,360,37,6,0,24
19,11,45,109,169,1,0,24
19,11,45,109,238,7,0,24
19,11,45,355,161,1,0,24
19,11,45,360,37,7,0,24
19,11,45,355,161,5,0,24
19,11,45,360,37,7,272,24
19,5,157,1,8,3,0,24
19,5,157,1,21,84,73,24
19,5,157,1,22,7,272,24
19,5,157,1,8,148,0,24
19,5,157,1,21,84,261,24
19,5,157,1,152,34,0,24
19,5,157,1,22,7,0,24
19,5,157,1,164,45,212,24
19,69,1,21,20,7,0,24
19,5,157,1,382,32,285,24
19,5,157,1,164,45,251,24
19,69,1,21,20,7,272,24
19,5,157,1,471,399,285,24
19,5,157,1,9,32,285,24
19,5,157,1,392,3,0,24
19,20,21,1,3,4,0,24
19,5,157,1,100,260,0,24
19,20,21,1,3,6,0,24
19,5,157,1,287,3,0,24
19,313,17,64,23,175,0,24
19,5,12,2,62,7,0,24
19,313,17,0,2,12,58,24
19,5,12,2,62,7,272,24
19,313,17,0,50,44,298,24
19,313,17,0,2,12,73,24
19,313,17,0,56,44,298,24
19,313,17,0,2,12,245,24
19,313,17,0,23,44,298,24
19,313,17,0,1,44,298,24
19,313,17,0,5,12,58,24
19,313,17,0,1,134,73,24
19,313,17,0,5,309,272,24
19,313,17,0,5,12,73,24
19,5,15,1,392,3,0,24
19,313,17,0,5,12,245,24
19,5,15,1,152,34,0,24
19,5,15,1,9,3,0,24
19,5,15,1,287,3,0,24
19,5,15,1,9,316,0,24
19,45,379,2,62,7,272,24
19,5,12,115,20,7,272,24
19,5,60,33,23,175,0,24
19,5,12,208,166,45,212,24
19,5,12,115,20,7,0,24
19,5,12,425,220,1,0,24
19,5,12,208,166,45,251,24
19,5,12,458,173,6,0,24
19,11,45,379,2,12,73,24
19,5,12,154,47,3,0,24
19,390,424,23,33,7,0,24
19,5,12,334,10,2,0,24
19,390,424,23,419,84,261,24
19,390,424,23,33,7,272,24
19,390,424,23,40,279,73,24
19,390,424,23,419,84,73,24
19,390,424,23,178,32,285,24
19,25,3,287,1,44,298,24
19,390,424,23,265,7,0,24
19,25,3,287,1,5,0,24
19,390,424,23,64,17,0,24
19,390,424,23,265,7,272,24
19,25,3,287,1,7,0,24
19,390,424,23,383,380,0,24
19,25,3,287,1,134,73,24
19,25,3,287,1,7,272,24
19,390,424,23,41,341,272,24
19,25,3,11,40,279,73,24
19,69,1,78,20,7,0,24
19,25,3,11,257,4,0,24
19,25,3,11,40,23,0,24
19,69,1,169,109,45,212,24
19,69,1,78,92,45,212,24
19,69,1,78,20,7,272,24
19,25,3,11,259,443,272,24
19,69,1,469,241,12,58,24
19,69,1,169,109,45,251,24
19,69,1,78,92,45,251,24
19,25,3,11,330,260,0,24
19,69,1,191,8,3,0,24
19,69,1,469,241,12,73,24
19,25,3,11,475,1,0,24
19,69,1,35,166,45,212,24
19,69,1,191,8,148,0,24
19,69,1,469,241,12,245,24
19,25,3,11,139,12,58,24
19,69,1,236,357,23,0,24
19,69,1,35,33,7,0,24
19,69,1,35,166,45,251,24
19,25,3,11,241,12,58,24
19,25,3,11,139,12,73,24
19,69,1,111,90,12,245,24
19,69,1,236,60,5,0,24
19,69,1,35,33,23,0,24
19,69,1,35,33,7,272,24
19,25,3,11,241,12,73,24
19,25,3,11,139,12,245,24
19,69,1,227,161,5,0,24
19,69,1,111,90,12,58,24
19,25,3,11,241,12,245,24
19,69,1,220,425,12,58,24
19,69,1,111,90,12,73,24
19,69,1,93,8,3,0,24
19,69,1,220,83,5,0,24
19,69,1,220,425,12,73,24
19,69,1,97,420,175,0,24
19,69,1,93,8,148,0,24
19,69,1,220,425,12,245,24
19,69,1,326,252,457,0,24
19,69,1,97,80,99,0,24
19,69,1,116,71,50,0,24
19,69,1,475,11,32,285,24
19,69,1,226,86,5,0,24
19,69,1,475,11,5,0,24
19,69,1,472,402,45,212,24
19,69,1,475,11,45,212,24
19,69,1,293,167,17,0,24
19,69,1,472,402,45,251,24
19,69,1,475,11,45,251,24
19,69,1,317,8,3,0,24
19,5,51,366,44,23,0,24
19,69,1,317,8,148,0,24
19,5,51,366,44,50,0,24
19,11,5,48,247,32,285,24
19,5,51,366,44,56,0,24
19,11,5,48,51,160,0,24
19,54,30,124,100,260,0,24
19,11,5,48,337,23,0,24
19,5,12,139,11,45,212,24
19,69,1,0,2,12,58,24
19,5,12,139,11,45,251,24
19,69,1,0,5,309,272,24
19,69,1,0,2,12,73,24
19,69,1,0,50,44,298,24
19,69,1,0,5,12,58,24
19,69,1,0,2,12,245,24
19,69,1,0,56,44,298,24
19,69,1,0,5,12,73,24
19,69,1,0,23,44,298,24
19,69,1,0,5,12,245,24
19,5,127,1,152,34,0,24
19,284,20,115,12,5,0,24
19,5,127,1,287,3,0,24
19,5,127,1,22,7,0,24
19,5,127,1,164,45,212,24
19,5,0,2,62,7,272,24
19,5,127,1,382,32,285,24
19,5,127,1,164,45,251,24
19,5,127,1,471,399,285,24
19,11,3,1,44,23,0,24
19,5,127,1,392,3,0,24
19,11,3,1,44,50,0,24
19,5,127,1,100,260,0,24
19,11,3,1,44,56,0,24
19,11,45,164,1,3,0,24
19,25,3,0,1,7,272,24
19,11,45,164,1,5,0,24
19,25,3,0,2,12,58,24
19,25,3,0,1,44,298,24
19,11,45,164,1,7,0,24
